Ticket Number,Date Created,Subject,Priority,Department,Help Topic,Source,Current Status,Last Updated,SLA Due Date,Due Date,Closed Date,Overdue,Answered,Agent Assigned
289164,1/12/2021 15:00,[CCS Helpdesk] Smartboard,Normal,CCS Support,CCS Main,Email,Resolved,1/12/2021 15:28,1/15/2021 15:00,,1/12/2021 15:28,No,Yes,Jamie
379597,1/13/2021 18:40,[CCS Helpdesk] Smartboard,Normal,CCS Support,CCS Main,Email,Closed,1/20/2021 17:19,1/16/2021 18:40,,1/20/2021 17:19,No,Yes,Jamie
519518,2/3/2021 13:35,[CCS Helpdesk] Gerald's Smart board Not Working,Normal,CCS Support,CCS Main,Email,Closed,2/3/2021 13:48,2/6/2021 13:35,,2/3/2021 13:48,No,No,Sherry
352856,5/17/2021 11:25,[CCS Helpdesk] Print problem,Normal,CCS Support,CCS Main,Email,Closed,5/17/2021 12:40,5/20/2021 11:25,,5/17/2021 12:40,No,Yes,
849861,8/11/2021 15:20,[CCS Helpdesk] Access to printer,Normal,Chromebook,Chromebook,Email,Closed,8/12/2021 12:30,8/18/2021 15:20,,8/12/2021 12:30,No,Yes,Jamie
142999,8/23/2021 15:14,[CCS Helpdesk] Viewsonic not playing sound,Normal,CCS Support,CCS Main,Email,Closed,8/23/2021 15:50,8/26/2021 15:14,,8/23/2021 15:50,No,No,Sherry
807302,9/22/2021 17:15,[CCS Helpdesk] printing on the chromebook,Normal,Chromebook,Chromebook,Email,Closed,9/23/2021 13:23,9/29/2021 17:15,,9/23/2021 13:23,No,Yes,Jennifer
934333,2/8/2022 16:15,[CCS Helpdesk] Evan's Computer,Normal,CCS Support,CCS Main,Email,Closed,2/9/2022 14:52,2/11/2022 16:15,,2/9/2022 14:52,No,Yes,Jennifer
494943,5/16/2022 13:00,[CCS Helpdesk] Mrs. Gerald Laptop,Normal,Chromebook,Chromebook,Email,Resolved,5/16/2022 13:15,5/23/2022 13:00,,5/16/2022 13:15,No,Yes,Jamie
634156,5/23/2022 12:52,[CCS Helpdesk] Laptop,Normal,CCS Support,CCS Main,Email,Closed,5/23/2022 13:46,5/26/2022 12:52,,5/23/2022 13:46,No,No,Sherry
475009,8/15/2022 12:40,[CCS Helpdesk] Viewsonic,Normal,CCS Support,CCS Main,Email,Closed,8/16/2022 12:19,8/18/2022 12:40,,8/16/2022 12:19,No,Yes,Khrystal
159980,8/22/2022 12:10,[CCS Helpdesk] Student printer by fifth grade,Normal,CCS Support,CCS Main,Email,Resolved,8/22/2022 13:15,8/25/2022 12:10,,8/22/2022 13:15,No,Yes,jamie IT
835297,8/22/2022 20:21,[CCS Helpdesk] Document camera,Normal,CCS Support,CCS Main,Email,Closed,8/23/2022 19:39,8/25/2022 20:21,,8/23/2022 19:39,No,Yes,Khrystal
138958,8/21/2019 18:14,Adobe PDF Issue,Normal,CCS Support,CBC Main / Software,Other,Closed,8/21/2019 18:22,8/24/2019 18:14,,8/21/2019 18:22,No,No,Jennifer
415125,10/23/2019 16:25,[CCS Helpdesk] Fwd: SmartBoard Program,Normal,CCS Support,CCS Main / CCS Classroom SmartBoard and TVs,Email,Closed,10/25/2019 19:08,10/26/2019 16:25,,10/25/2019 19:08,No,Yes,Khrystal
340120,8/17/2020 14:30,[CCS Helpdesk] Math ipad,Normal,CCS Support,CCS Main,Email,Closed,8/18/2020 14:37,8/20/2020 14:30,,8/18/2020 14:37,No,Yes,Khrystal
395991,8/25/2020 15:25,[CCS Helpdesk] Student Login,Normal,CCS Support,CCS Main,Email,Closed,8/25/2020 15:51,8/28/2020 15:25,,8/25/2020 15:51,No,Yes,Khrystal
892167,9/1/2020 12:15,[CCS Helpdesk] HDMI Cord for Loft,Normal,CCS Support,CCS Main,Email,Closed,9/1/2020 12:24,9/4/2020 12:15,,9/1/2020 12:24,No,Yes,Khrystal
873542,12/1/2020 14:55,White List Website,Normal,CCS Support,CCS Main,Email,Resolved,12/1/2020 15:34,12/4/2020 14:55,,12/1/2020 15:34,No,Yes,Jamie
804975,12/4/2020 13:50,Go Guardian,Normal,CCS Support,CCS Main,Email,Closed,12/4/2020 14:02,12/7/2020 13:50,,12/4/2020 14:02,No,Yes,Khrystal
585492,2/1/2021 15:09,Pathways iPad Air,Normal,CCS Support,CCS Main,Email,Closed,2/2/2021 15:41,2/4/2021 15:09,,2/2/2021 15:41,No,No,Sherry
158299,2/3/2021 14:05,[CCS Helpdesk] Pathways iPad #4,Normal,CCS Support,CCS Main,Email,Closed,2/3/2021 15:07,2/6/2021 14:05,,2/3/2021 15:07,No,Yes,Khrystal
920099,4/12/2021 14:00,[CCS Helpdesk] Update Pathways iPad Air #4,Normal,CCS Support,CCS Main,Email,Closed,4/14/2021 13:00,4/15/2021 14:00,,4/14/2021 13:00,No,Yes,
242287,4/20/2021 14:50,[CCS Helpdesk] White List,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,4/20/2021 15:40,4/23/2021 14:50,,4/20/2021 15:40,No,Yes,Jamie
329501,4/23/2021 14:55,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,4/26/2021 14:27,4/26/2021 14:55,,4/26/2021 14:27,No,Yes,Jamie
172692,9/8/2021 18:30,[CCS Helpdesk] Pathways iPad Air #4,Normal,CCS Support,CCS Main,Email,Closed,9/9/2021 12:36,9/11/2021 18:30,,9/9/2021 12:36,No,Yes,Khrystal
869982,9/20/2021 13:40,[CCS Helpdesk] Follow Me,Normal,CCS Support,CCS Main,Email,Closed,9/27/2021 18:01,9/23/2021 13:40,,9/27/2021 18:01,No,Yes,Khrystal
146238,9/22/2021 13:16,[CCS Helpdesk] Printing,Normal,CCS Support,CCS Main,Email,Closed,9/22/2021 13:34,9/25/2021 13:16,,9/22/2021 13:34,No,Yes,Jamie
896291,9/27/2021 15:40,[CCS Helpdesk] Printing Issues,Normal,CCS Support,CCS Main,Email,Resolved,9/27/2021 16:45,9/30/2021 15:40,,9/27/2021 16:45,No,Yes,Jamie
799574,11/11/2021 14:44,[CCS Helpdesk] Pathways ipad air #4,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,11/12/2021 14:34,11/14/2021 14:44,,11/12/2021 14:34,No,Yes,Khrystal
862777,1/24/2022 14:49,[CCS Helpdesk] Lenovo Battery,Normal,CCS Support,CCS Main,Email,Closed,2/1/2022 16:20,1/27/2022 14:49,,2/1/2022 16:20,No,Yes,Khrystal
256222,2/22/2022 2:00,[CCS Helpdesk] White List Website,Normal,CCS Support,CCS Main,Email,Resolved,2/22/2022 14:43,2/25/2022 2:00,,2/22/2022 14:43,No,Yes,Jamie
837013,7/28/2022 17:00,[CCS Helpdesk] Fwd: Transfer Completed,Normal,CCS Support,CCS Main,Email,Closed,8/1/2022 12:21,7/31/2022 17:00,,8/1/2022 12:21,No,No,Sherry
566127,8/22/2022 11:40,[CCS Helpdesk] Chromebook Checkout,Normal,Chromebook,Chromebook,Email,Closed,8/22/2022 13:49,8/29/2022 11:40,,8/22/2022 13:49,No,Yes,Sherry
764476,9/12/2019 14:04,Error Connecting to Wi-fi-Asus C214MA (Warranty),Normal,Chromebook,Chromebook,Other,Closed,9/13/2019 14:12,9/15/2019 14:40,,9/13/2019 14:12,No,Yes,Jennifer
439830,10/15/2020 18:39,Cracked Screen - Asus C214MA,Normal,Chromebook,Chromebook,Email,Closed,10/16/2020 12:05,10/18/2020 18:39,,10/16/2020 12:05,No,Yes,Jennifer
295699,2/18/2021 14:16,Camera Picture Blurry/Hinge Issue-Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,2/26/2021 15:47,3/4/2021 14:16,,2/26/2021 15:47,No,Yes,Jennifer
638745,3/25/2021 14:15,CB Charging Issue - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,3/25/2021 14:21,4/1/2021 14:15,,3/25/2021 14:21,No,Yes,Jennifer
341467,4/12/2021 18:29,Battery Bad - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,4/13/2021 18:05,4/15/2021 18:29,,4/13/2021 18:05,No,Yes,Jennifer
911567,9/16/2021 14:05,No Working Saved in Google Classroom,Normal,Chromebook,Chromebook,Other,Closed,9/16/2021 14:05,9/19/2021 14:05,,9/16/2021 14:05,No,No,Jennifer
546462,5/27/2020 13:57,Won't Power On - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,5/27/2020 16:00,6/3/2020 13:57,,5/27/2020 16:00,No,Yes,Jennifer
396487,3/15/2021 17:01,CB Not Charging - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,3/15/2021 17:17,3/22/2021 17:01,,3/15/2021 17:17,No,Yes,Jennifer
292220,2/28/2022 15:29,CB White Screen/No Power - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,2/28/2022 15:31,3/7/2022 15:29,,2/28/2022 15:31,No,Yes,Jennifer
337754,2/17/2022 14:30,CB Not Charging - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,2/22/2022 14:17,2/24/2022 14:30,,2/22/2022 14:17,No,Yes,Jennifer
898104,3/3/2022 14:42,Charger/Blinking Orange-Google Docs-Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,3/4/2022 14:46,3/6/2022 14:42,,3/4/2022 14:46,No,No,Jennifer
318887,4/8/2022 13:54,Orange Screen/Time Off - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,4/8/2022 14:24,4/11/2022 13:54,,4/8/2022 14:24,No,Yes,Jennifer
264611,9/2/2022 14:35,7 star blocked,Normal,CCS Support,CCS Main,Email,Closed,9/6/2022 19:33,9/5/2022 14:35,,9/6/2022 19:33,No,No,Sherry
558638,12/3/2019 17:22,"CB On, No Display - Asus C214MA",Normal,Chromebook,Chromebook,Other,Closed,12/3/2019 17:23,12/10/2019 17:22,,12/3/2019 17:23,No,No,Jennifer
505724,5/18/2020 23:10,[CCS Helpdesk] my chromebook,Normal,Chromebook,Chromebook,Email,Closed,5/19/2020 14:03,5/25/2020 23:10,,5/19/2020 14:03,No,Yes,Jennifer
464049,8/29/2019 13:13,CB Won't Power On - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,9/3/2019 12:56,9/1/2019 13:13,,9/3/2019 12:56,No,Yes,Jennifer
899090,4/22/2020 13:29,hi,Normal,CCS Support,CCS Main,Email,Closed,4/22/2020 15:55,4/25/2020 13:29,,4/22/2020 15:55,No,No,Sherry
621809,8/11/2020 14:55,Chromebook situation,Normal,Chromebook,Chromebook,Email,Closed,8/17/2020 14:16,8/18/2020 14:55,,8/17/2020 14:16,No,No,Jennifer
313648,9/4/2020 13:20,Renweb issue,Normal,CCS Support,CCS Main,Email,Closed,9/4/2020 19:19,9/7/2020 13:20,,9/4/2020 19:19,No,Yes,Khrystal
760519,9/10/2020 20:00,Re: Asset checked in,Normal,Chromebook,Chromebook,Email,Closed,9/10/2020 20:20,9/17/2020 20:00,,9/10/2020 20:20,No,Yes,Sherry
836087,3/15/2021 13:26,OOW LCD Cracked/Hinge Issue-Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,3/31/2021 13:06,9/11/2021 13:26,,3/31/2021 13:06,No,No,Jennifer
948339,10/2/2021 18:30,Speechify for Chrome,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,10/4/2021 13:21,10/5/2021 18:30,,10/4/2021 13:21,No,Yes,Khrystal
193970,4/1/2020 19:30,[CCS Helpdesk] Frozen chromebook,Normal,Chromebook,Chromebook,Email,Closed,4/2/2020 17:28,4/4/2020 19:30,,4/2/2020 17:28,No,No,Jennifer
202186,9/3/2019 14:06,Can't Sign into FACTS,Normal,Chromebook,Chromebook,Other,Closed,9/3/2019 14:41,9/6/2019 14:06,,9/3/2019 14:41,No,No,Jennifer
544736,9/6/2019 15:43,Issue Charging CB at Home-Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,9/6/2019 17:28,9/13/2019 15:43,,9/6/2019 17:28,No,No,Jennifer
487785,2/19/2021 15:37,CB Running Slow - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,2/19/2021 15:38,2/22/2021 15:37,,2/19/2021 15:38,No,No,Jennifer
549271,4/21/2020 12:33,Chromebook Repair,Normal,Chromebook,Chromebook,Email,Closed,4/22/2020 12:43,4/28/2020 12:33,,4/22/2020 12:43,No,Yes,Jennifer
229153,12/17/2020 19:31,No Apps Button - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,12/17/2020 20:18,12/24/2020 19:31,,12/17/2020 20:18,No,Yes,Jennifer
919640,8/29/2019 13:32,CB Won't Power On - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,8/29/2019 14:05,9/5/2019 13:32,,8/29/2019 14:05,No,Yes,Jennifer
637302,9/27/2019 13:34,CB Won't Charge - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,9/27/2019 14:21,9/30/2019 13:34,,9/27/2019 14:21,No,Yes,Jennifer
889046,10/7/2019 13:58,Keyboard Not Working - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,10/7/2019 14:56,10/10/2019 13:58,,10/7/2019 14:56,No,Yes,Jennifer
171911,10/20/2021 14:25,[CCS Helpdesk] Blocked,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,10/28/2021 16:53,10/23/2021 14:25,,10/28/2021 16:53,No,No,Sherry
515051,12/7/2021 19:15,Restrictions,Normal,CCS Support,CCS Main,Email,Closed,12/13/2021 14:45,12/10/2021 19:15,,12/13/2021 14:45,No,Yes,Sherry
722881,3/26/2020 15:29,[CCS Helpdesk] Khan academy videos,Normal,Chromebook,Chromebook,Email,Closed,3/26/2020 18:13,4/2/2020 15:29,,3/26/2020 18:13,No,Yes,Jennifer
531887,11/26/2019 18:59,Can't Access History Website,Normal,Chromebook,Chromebook,Other,Closed,11/26/2019 19:00,11/29/2019 18:59,,11/26/2019 19:00,No,No,Jennifer
710385,1/9/2020 14:12,CB On - No Display - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,1/9/2020 14:21,1/12/2020 14:12,,1/9/2020 14:21,No,No,Jennifer
897768,4/28/2020 16:34,the block of the VPN,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,5/4/2020 14:11,5/1/2020 16:34,,5/4/2020 14:11,No,Yes,Sherry
317952,8/29/2019 13:10,CB Won't Power On - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,8/29/2019 14:06,9/5/2019 13:10,,8/29/2019 14:06,No,Yes,Jennifer
909235,4/28/2020 14:53,About the locked of the laptop,Normal,CCS Support,CCS Main,Email,Closed,5/1/2020 12:48,5/1/2020 14:53,,5/1/2020 12:48,No,No,Sherry
513395,2/7/2020 18:53,Cracked Screen - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,2/18/2020 14:29,2/14/2020 18:53,,2/18/2020 14:29,No,Yes,Jennifer
901993,2/25/2021 14:19,OOW CB Battery Red ! Won't Charge - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,2/26/2021 15:48,2/28/2021 14:19,,2/26/2021 15:48,No,No,Jennifer
271997,12/16/2020 17:25,[CCS Helpdesk] My Chromebook Camera,Normal,CCS Support,Chromebook,Email,Closed,1/11/2021 18:02,6/14/2021 17:25,,1/11/2021 18:02,No,Yes,Jennifer
147923,8/28/2019 17:50,Email group,Normal,CCS Support,CCS Main,Email,Closed,9/3/2019 12:32,8/31/2019 17:50,,9/3/2019 12:32,No,No,Khrystal
908983,9/13/2021 12:10,[CCS Helpdesk] Re-entering home wifi password repeatedly,Normal,Chromebook,Chromebook,Email,Closed,9/13/2021 13:00,9/20/2021 12:10,,9/13/2021 13:00,No,No,Sherry
402603,8/29/2019 17:05,[CCS Helpdesk] Follow Me Printing,Normal,CCS Support,CCS Main,Email,Closed,8/29/2019 19:31,9/1/2019 17:05,,8/29/2019 19:31,No,Yes,Khrystal
457418,3/24/2020 12:50,[CCS Helpdesk] Youtube video,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,3/24/2020 14:10,3/27/2020 12:50,,3/24/2020 14:10,No,Yes,Jamie
587358,3/8/2021 13:30,Google Meet,Normal,Chromebook,Chromebook,Email,Closed,3/8/2021 13:38,3/15/2021 13:30,,3/8/2021 13:38,No,Yes,Sherry
623795,5/28/2021 13:25,Chromebook for Google Meet,Normal,Chromebook,Chromebook,Email,Closed,5/28/2021 14:10,6/4/2021 13:25,,5/28/2021 14:10,No,Yes,Jamie
296300,8/10/2021 11:15,Help—forgot computer password over the summer,Normal,CCS Support,CCS Main,Email,Closed,8/10/2021 20:36,8/13/2021 11:15,,8/10/2021 20:36,No,Yes,Sherry
172155,8/16/2021 14:55,Whitelist Video Request Commedia d'ell Arte,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,8/17/2021 13:05,8/19/2021 14:55,,8/17/2021 13:05,No,Yes,Jamie
110903,9/14/2021 12:10,Whitelist Video Request (another Commedia video),Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,9/14/2021 12:30,9/17/2021 12:10,,9/14/2021 12:30,No,Yes,Jamie
650310,8/30/2019 16:01,Bright Spot on Screen - Asus C214MA (Not Warranty),Normal,Chromebook,Chromebook,Other,Closed,9/4/2019 13:13,9/6/2019 16:01,,9/4/2019 13:13,No,No,Jennifer
625158,2/12/2021 15:08,CB Charge Issue/Mbrd Connector-Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,2/12/2021 15:40,2/19/2021 15:08,,2/12/2021 15:40,No,Yes,Jennifer
886597,9/30/2021 17:13,LCD Cracked/Hinge Broken Top Case-Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,10/1/2021 16:03,10/7/2021 17:13,,10/1/2021 16:03,No,Yes,Jennifer
478297,10/1/2021 20:50,[CCS Helpdesk] Blocked,Normal,CCS Support,CCS Main,Email,Closed,10/4/2021 17:37,10/4/2021 20:50,,10/4/2021 17:37,No,Yes,Sherry
666014,10/29/2021 13:24,CB Charging/Hit Power Button/No Power-Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,10/29/2021 16:39,11/5/2021 13:24,,10/29/2021 16:39,No,Yes,Jennifer
592370,1/31/2022 13:35,[CCS Helpdesk] Fwd: video,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,1/31/2022 21:11,2/3/2022 13:35,,1/31/2022 21:11,No,Yes,Jamie
639667,2/3/2022 19:17,[CCS Helpdesk] blocked,Normal,CCS Support,CCS Main,Email,Closed,2/4/2022 20:50,2/6/2022 19:17,,2/4/2022 20:50,No,Yes,Sherry
421159,2/9/2022 21:20,[CCS Helpdesk] AP Lang Assignment,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,2/9/2022 21:42,2/12/2022 21:20,,2/9/2022 21:42,No,Yes,Sherry
320754,2/14/2022 16:35,[CCS Helpdesk] blocked,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,2/14/2022 16:53,2/17/2022 16:35,,2/14/2022 16:53,No,Yes,Sherry
413374,9/13/2022 16:55,website,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,9/14/2022 18:49,9/16/2022 16:55,,9/14/2022 18:49,No,Yes,Sherry
119033,9/16/2022 17:00,[CCS Helpdesk] Re: Website Still Blocked,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,9/20/2022 12:33,9/19/2022 17:00,,9/20/2022 12:33,No,Yes,jamie IT
336528,9/16/2022 17:00,[CCS Helpdesk] Website Still Blocked,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,9/20/2022 16:13,9/19/2022 17:00,,9/20/2022 16:13,No,No,Sherry
798379,9/3/2019 14:20,[CCS Helpdesk] Printer,Normal,CCS Support,CCS Main,Email,Closed,9/3/2019 16:34,9/6/2019 14:20,,9/3/2019 16:34,No,Yes,Jennifer
334430,9/3/2019 14:30,[CCS Helpdesk] Printer,Normal,CCS Support,CCS Main,Email,Closed,9/3/2019 16:35,9/6/2019 14:30,,9/3/2019 16:35,No,Yes,Jennifer
656318,1/15/2020 17:20,Back Cover Popped Out - Asus C213SA,Normal,Chromebook,Chromebook,Other,Closed,1/15/2020 17:22,1/22/2020 17:20,,1/15/2020 17:22,No,No,Jennifer
619521,9/2/2020 13:17,CB Not Charging - Asus C213SA,Normal,Chromebook,Chromebook,Other,Closed,9/10/2020 13:36,9/9/2020 13:17,,9/10/2020 13:36,No,Yes,Jennifer
134087,9/5/2019 15:00,Issue Signing Into Websites,Normal,Chromebook,Chromebook,Other,Closed,9/5/2019 15:02,9/12/2019 15:00,,9/5/2019 15:02,No,No,Jennifer
795031,9/6/2019 12:53,Can't Connect to Wi-fi,Normal,Chromebook,Chromebook,Other,Closed,9/6/2019 14:37,9/9/2019 12:53,,9/6/2019 14:37,No,No,Jennifer
782343,1/11/2021 12:46,CB Won't Power On - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,1/11/2021 14:41,1/18/2021 12:46,,1/11/2021 14:41,No,No,Jennifer
284941,10/15/2021 15:17,CB Won't Charge - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,10/15/2021 16:54,10/22/2021 15:17,,10/15/2021 16:54,No,No,Jennifer
426221,9/6/2019 15:15,[CCS Helpdesk] Mrs. Fox can't print,Normal,CCS Support,CCS Main / CCS Printing,Email,Closed,9/9/2019 15:05,9/13/2019 15:15,,9/9/2019 15:05,No,No,Sherry
920223,10/3/2019 13:15,[CCS Helpdesk] Wifi Password,Normal,Facts Administration / Facts Academic,Facts Academic,Email,Closed,10/4/2019 19:38,10/10/2019 13:15,,10/4/2019 19:38,No,No,Sherry
961536,11/18/2019 21:10,[CCS Helpdesk] Fwd: Printer Problems,Normal,CCS Support,CCS Main / Printing,Email,Closed,11/20/2019 17:52,11/25/2019 21:10,,11/20/2019 17:52,No,No,Sherry
397052,1/13/2020 15:31,ThinkPad canont detect an external monitor,Normal,CCS Support,CCS Main / Hardware,Email,Closed,1/31/2020 14:56,7/11/2020 15:31,,1/31/2020 14:56,No,No,Sherry
280690,3/20/2020 14:40,[CCS Helpdesk] Add my cell please,Normal,CCS Support,CCS Main,Email,Closed,3/20/2020 14:46,3/23/2020 14:40,,3/20/2020 14:46,No,No,Sherry
686406,4/3/2020 15:10,[CCS Helpdesk] Fwd: Help....................Jean Wright,Normal,CCS Support,CCS Main,Email,Closed,4/6/2020 12:25,4/6/2020 15:10,,4/6/2020 12:25,No,No,Sherry
407138,4/22/2020 15:27,[CCS Helpdesk] Re: CCS: Young - 7th Grade Weekly Update,Normal,CCS Support,CCS Main,Email,Closed,4/22/2020 18:42,4/25/2020 15:27,,4/22/2020 18:42,No,Yes,Jennifer
390678,4/28/2020 13:25,[CCS Helpdesk] Google Meet,Normal,CCS Support,CCS Main,Email,Closed,4/30/2020 16:23,5/1/2020 13:25,,4/30/2020 16:23,No,Yes,Sherry
845561,9/8/2020 16:25,[CCS Helpdesk] Mendieta - Google Drive,Normal,CCS Support,CCS Main,Email,Closed,9/8/2020 16:49,9/11/2020 16:25,,9/8/2020 16:49,No,Yes,Jamie
487721,3/3/2021 15:35,[CCS Helpdesk] Computer monitor,Normal,CCS Support,CCS Main,Email,Closed,3/8/2021 14:10,3/6/2021 15:35,,3/8/2021 14:10,No,Yes,
212366,3/29/2021 15:27,[CCS Helpdesk] Monitor,Normal,CCS Support,CCS Main,Email,Resolved,3/29/2021 17:34,4/1/2021 15:27,,3/29/2021 17:34,No,Yes,Jamie
167625,5/24/2021 14:44,[CCS Helpdesk] Warr. 7-086 Chace Patton Chromebook,Normal,Chromebook,Chromebook,Email,Closed,6/8/2021 14:34,5/27/2021 14:44,,6/8/2021 14:34,No,Yes,Jennifer
942942,5/25/2021 22:05,[CCS Helpdesk] Re: [EXTERNAL] CCS: Young - Locker Clean-Out and Chromebook Return TOMORROW,Normal,Chromebook,Chromebook,Email,Closed,5/26/2021 13:38,6/1/2021 22:05,,5/26/2021 13:38,No,No,Sherry
967659,5/26/2021 2:05,[CCS Helpdesk] Re: Young - Locker Clean-Out and Chromebook Return TOMORROW,Normal,Chromebook,Chromebook,Email,Closed,5/27/2021 13:33,6/2/2021 2:05,,5/27/2021 13:33,No,No,Jennifer
197875,5/27/2021 11:20,[CCS Helpdesk] Access to Form,Normal,CCS Support,CCS Main,Email,Closed,5/28/2021 12:08,5/30/2021 11:20,,5/28/2021 12:08,No,No,Sherry
356648,8/26/2021 15:31,[CCS Helpdesk] Adding staff to MS test calendar,Normal,CCS Support,CCS Main,Email,Closed,8/26/2021 17:08,8/29/2021 15:31,,8/26/2021 17:08,No,Yes,Khrystal
713013,8/27/2021 15:15,[CCS Helpdesk] Group email,Normal,CCS Support,CCS Main,Email,Closed,8/27/2021 15:15,8/30/2021 15:15,,8/27/2021 15:15,No,Yes,Khrystal
932298,10/21/2021 17:15,[CCS Helpdesk] Renweb passwords,Normal,CCS Support,CCS Main,Email,Closed,10/21/2021 18:42,10/24/2021 17:15,,10/21/2021 18:42,No,Yes,Jennifer
562938,11/18/2021 13:59,[CCS Helpdesk] Monitor,Normal,CCS Support,CCS Main,Email,Resolved,12/2/2021 18:52,11/21/2021 13:59,,12/2/2021 18:52,No,Yes,Jamie
656666,1/11/2022 13:06,[CCS Helpdesk] Fwd: email,Normal,CCS Support,CCS Main,Email,Closed,1/19/2022 17:35,1/18/2022 13:06,,1/19/2022 17:35,No,No,Sherry
368802,9/26/2022 12:32,[CCS Helpdesk] Sub chromebook for S305,Normal,Chromebook,Chromebook,Email,Closed,9/26/2022 12:40,10/3/2022 12:32,,9/26/2022 12:40,No,Yes,Khrystal
736663,10/5/2022 16:10,[CCS Helpdesk] Fwd: Earn $100: Middle School Math Teachers Needed,Normal,CCS Support,CCS Main,Email,Closed,10/13/2022 12:27,10/8/2022 16:10,,10/13/2022 12:27,No,Yes,Khrystal
949413,9/6/2019 15:57,Keys Not Working/LCD Cracked-Lenovo N22,Normal,Chromebook,Chromebook,Other,Closed,9/10/2019 17:11,3/4/2020 15:57,,9/10/2019 17:11,No,Yes,Jennifer
451329,9/10/2019 15:57,Needs Help Printing at School & Home,Normal,Chromebook,Chromebook,Other,Closed,9/23/2019 13:02,9/13/2019 15:57,,9/23/2019 13:02,No,Yes,Jennifer
744727,9/10/2019 17:50,Help with printing (mac),Normal,CBC Support,CBC Main / CBC Printing Mac,Email,Closed,10/7/2019 13:40,9/13/2019 17:50,,10/7/2019 13:40,No,No,Sherry
840249,1/14/2021 17:10,Add number to make work calls from home,Normal,CBC Support,CBC Main,Email,Closed,1/14/2021 18:09,1/17/2021 17:10,,1/14/2021 18:09,No,No,Sherry
921752,2/18/2021 13:50,Adding numbers to be set up,Normal,Wee School Department,WEE School Issues,Email,Closed,2/22/2021 19:45,2/21/2021 13:50,,2/22/2021 19:45,No,No,Sherry
184487,9/12/2019 13:43,Chrome OS Missing-Asus C202SA (Warranty),Normal,Chromebook,Chromebook,Other,Closed,10/10/2019 12:55,3/10/2020 13:43,,10/10/2019 12:55,No,No,Jennifer
625649,4/2/2020 18:15,[CCS Helpdesk] YouTube Video Unblocking,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,4/2/2020 18:25,4/5/2020 18:15,,4/2/2020 18:25,No,Yes,Jamie
